10:31:15;BNOT;39
10:31:15;BNOT;39
10:31:15;BNOT;39
10:31:16;BNOT;39
10:31:16;BNOT;39
10:31:16;BNOT;39
10:31:16;BNOT;39
10:31:17;BNOT;39
10:31:17;BNOT;39
10:31:17;BNOT;39
10:31:18;BNOT;39
10:31:18;BNOT;39
10:31:18;BNOT;39
10:31:18;BNOT;39
10:31:19;BNOT;39
10:31:19;BNOT;39
10:31:19;BNOT;39
10:31:19;BNOT;39
10:31:20;BNOT;39
10:31:20;BNOT;39
10:31:20;BNOT;39
10:31:20;BNOT;39
10:31:21;BNOT;39
10:31:21;BNOT;39
10:31:21;BNOT;39
10:31:21;BNOT;39
10:31:22;BNOT;39
10:31:22;BNOT;39
10:31:22;BNOT;39
10:31:22;BNOT;39
10:31:23;BNOT;39
10:31:23;BNOT;39
10:31:23;BNOT;39
10:31:23;BNOT;39
10:31:24;BNOT;39
10:31:24;BNOT;39
10:31:24;BNOT;39
10:31:24;BNOT;39
10:31:25;BNOT;39
10:31:25;BNOT;39
10:31:25;BNOT;39
10:31:25;BNOT;39
10:31:26;BNOT;39
10:31:26;BNOT;39
10:31:26;BNOT;39
10:31:26;BNOT;39
10:31:27;BNOT;39
10:31:27;BNOT;39
10:31:27;BNOT;39
10:31:27;BNOT;39
10:31:28;BNOT;39
10:31:28;BNOT;39
