10:31:01;BNOA;-3.85;-10.34;0.72
10:31:01;BNOA;-0.7;-10.55;-0.57
10:31:01;BNOA;-0.7;-9.81;-1.22
10:31:02;BNOA;-0.42;-9.98;-1.49
10:31:02;BNOA;-3.12;-11.28;-3.56
10:31:02;BNOA;-2.35;-11.28;0.59
10:31:02;BNOA;-1.41;-11.43;0.9
10:31:03;BNOA;-0.72;-11.11;0.24
10:31:03;BNOA;1.11;-8.9;-1.8
10:31:03;BNOA;-3.37;-12.01;-1.2
10:31:03;BNOA;-1.59;-9.1;-0.22
10:31:04;BNOA;-0.26;-9.25;-1.41
10:31:04;BNOA;-3.71;-11.82;-3.31
10:31:04;BNOA;-4.65;-10.94;-1.64
10:31:05;BNOA;-1.82;-10.19;-2.62
10:31:05;BNOA;-1.11;-9.65;-3.25
10:31:05;BNOA;-4.73;-12.79;-2.49
10:31:05;BNOA;-3.19;-11.34;-3.62
10:31:06;BNOA;-3.58;-9.33;-1.72
10:31:06;BNOA;-3.35;-13.66;-1.22
10:31:06;BNOA;-1.45;-10.19;-2.62
10:31:06;BNOA;-2.5;-11.11;0.3
10:31:07;BNOA;-1.47;-11.13;-1.16
10:31:07;BNOA;-1.2;-10.15;-3.31
10:31:07;BNOA;-1.87;-10.02;-1.24
10:31:07;BNOA;-1.51;-12.7;-1.09
10:31:08;BNOA;-4.06;-11.76;-3.69
10:31:08;BNOA;-6.11;-12.31;-2.89
10:31:08;BNOA;-2.41;-10.53;-1.68
10:31:08;BNOA;-2.33;-10.61;-3.92
10:31:09;BNOA;-2.89;-9.73;-0.65
10:31:09;BNOA;-1.47;-9.63;-2.77
10:31:09;BNOA;-3.65;-11.63;-2.37
10:31:09;BNOA;-2.79;-10.48;-2.5
10:31:10;BNOA;-1.82;-9.58;-0.63
10:31:10;BNOA;0.03;-9.54;-0.88
10:31:10;BNOA;-1.66;-10.05;-3.88
10:31:10;BNOA;-2.39;-9.23;-0.45
10:31:11;BNOA;-1.53;-12.2;0.59
10:31:11;BNOA;-1.68;-11.91;-2.95
10:31:11;BNOA;-1.7;-8.87;-3.46
10:31:11;BNOA;-3.19;-12.53;0.82
10:31:12;BNOA;-1.07;-11.47;-4.1
10:31:12;BNOA;-5.53;-10.69;-1.64
10:31:12;BNOA;-4.36;-10.44;-0.42
10:31:12;BNOA;-0.22;-12.97;-2.5
10:31:13;BNOA;-0.9;-10;-3.79
10:31:13;BNOA;-3.75;-9.84;-0.51
10:31:13;BNOA;-1.91;-11.68;-0.57
10:31:13;BNOA;1.16;-9.08;-1.89
10:31:14;BNOA;-0.44;-11.41;-1.68
10:31:14;BNOA;-1.89;-10.19;0.38
10:31:14;BNOA;-2.56;-13.94;-1.32
10:31:14;BNOA;-2.24;-13.2;0.28
10:31:15;BNOA;0.82;-9.67;1.01
10:31:15;BNOA;0.4;-9.86;-1.78
10:31:15;BNOA;-0.53;-9.04;-1.74
10:31:15;BNOA;-2.24;-11.41;-3.58
10:31:16;BNOA;-1.2;-10.4;1.72
10:31:16;BNOA;-1.99;-10.38;-1.22
10:31:16;BNOA;-1.2;-13.04;1.51
10:31:16;BNOA;-1.36;-10.61;-0.17
10:31:17;BNOA;-1.51;-10.17;0.65
10:31:17;BNOA;-1.18;-9.04;-2.75
10:31:17;BNOA;-1.18;-9.71;-1.05
10:31:17;BNOA;-0.17;-12.09;-0.01
10:31:18;BNOA;-0.53;-11.17;-0.95
10:31:18;BNOA;-1.64;-10.69;-2.45
10:31:18;BNOA;-3.06;-11.45;-1.95
10:31:18;BNOA;-2.62;-10.42;-4.1
10:31:19;BNOA;-2.58;-11.51;-2.41
10:31:19;BNOA;-2.72;-14.27;-3.92
10:31:19;BNOA;-3.81;-9.58;-2.83
10:31:20;BNOA;-3.75;-10.55;-2.54
10:31:20;BNOA;-4.33;-8;-2.33
10:31:20;BNOA;-3.04;-10.05;-2.87
10:31:20;BNOA;-1.49;-8.27;-2.14
10:31:20;BNOA;-2.33;-11.97;-2.41
10:31:21;BNOA;-2.96;-9.73;-2.91
10:31:21;BNOA;-2.73;-11.34;-2.49
10:31:21;BNOA;-1.97;-9.15;-3.33
10:31:21;BNOA;-2.56;-8.14;0.47
10:31:22;BNOA;-0.93;-9.19;-0.82
10:31:22;BNOA;-3;-10.36;-4.21
